lat,lon,tree_density,building_density,avg_temp
43.77955216614289,-79.27314394649237,0.0018172841954117,1.031026139061091,25.55806451612903
43.598394411460795,-79.24517469721107,0.0,0.0,23.054838709677412
43.61299604133645,-79.45731728461818,0.0,0.0,26.629032258064516
43.74914962501448,-79.19337998881107,0.0012752871546748,0.7203361547922214,25.858064516129033
43.59875659545896,-79.4718734651284,0.0,0.0,26.629032258064516
43.67106334195649,-79.48030488361918,0.0018810485531454,5.127233505842437,26.709677419354843
43.75415072128395,-79.26213310966565,0.000478232683003,2.826452390933379,25.65806451612903
43.7072825110922,-79.1822042076771,0.0,0.0,25.219354838709673
43.77938319109656,-79.57638919778492,0.0,0.0,26.780645161290323
43.73286562226005,-79.24666187367669,0.0005419970407368,1.4065894130747405,25.65806451612903
43.714172405906034,-79.24195520933219,0.0,21.786239964436163,24.661290322580644
43.697794454355225,-79.37043832884385,0.0013390515124086,1.8570956030261605,25.858064516129037
43.61298070331008,-79.62881550943057,0.0,0.0,26.129032258064516
43.75874527502506,-79.62238829916252,0.0,0.0,26.651612903225807
43.7216276458971,-79.47728671912104,0.001721637658811,1.2045201653161668,25.65806451612903
43.64563124049844,-79.17357849567126,0.0,0.0,22.816129032258054
43.78908431988712,-79.42598213242368,0.0029012782768853,1.1209632086267105,26.34193548387097
43.603149512558694,-79.52432856886116,0.0,0.6235358482466038,26.477419354838712
43.62597866413512,-79.49237629567006,0.0020723416263466,2.6489211391265477,26.477419354838712
43.7995754809427,-79.15746265797263,0.0014665802278761,2.185356659111086,25.40967741935484
43.81941072413511,-79.30994914004688,0.0010839940814736,2.0975073758518374,26.232258064516135
43.629173891178056,-79.22759000748061,0.0,0.0,23.054838709677412
43.72575282742081,-79.1788874612585,0.0,0.0,25.219354838709673
43.824839123195545,-79.21986224957718,0.0018810485531454,1.9130699891330225,26.48387096774194
43.61167059194726,-79.47818617331755,0.0,0.0,26.629032258064516
43.6997408517377,-79.52240621349051,0.0007014079350711,0.3477108753982047,26.709677419354843
43.815001139956465,-79.2146910647283,0.0015622267644767,1.7504345842232816,26.43225806451613
43.72423053292312,-79.63580709669773,0.0,0.0,26.858064516129026
43.64188808863154,-79.42621046685531,0.0032519822444209,10.915301045952807,26.477419354838712
43.67575989634697,-79.57870200295488,0.0,0.0,26.554838709677412
43.66572394865553,-79.15475392130003,0.0,0.0,25.219354838709673
43.773809624731406,-79.37041052729383,0.002741867382551,1.886622198945193,26.60645161290323
43.849059514749854,-79.44857515770907,0.0,0.0,26.596774193548388
43.6458628372536,-79.1452961854401,0.0,0.0,22.816129032258054
43.66304256712674,-79.38451253809907,0.0012115227969411,34.76205381163001,26.058064516129022
43.591713541628046,-79.49576002962878,0.0,0.0,26.629032258064516
43.7178726965013,-79.32510365920122,0.0014346980490092,3.7281231909782258,24.919354838709683
43.65992513993757,-79.61431790663637,0.0,0.0,26.509677419354833
43.64294176172606,-79.1732996740951,0.0,0.0,22.816129032258054
43.71748483480122,-79.56480493292133,0.0018172841954117,0.8394538360576859,26.509677419354833
43.642985539901595,-79.1334307535228,0.0,0.0,22.816129032258054
43.78881679350627,-79.29080894290254,0.0008927010082724,0.3538586897534387,25.619354838709675
43.782737723299896,-79.51535293801386,0.0,0.0,26.53225806451613
43.755388847412675,-79.44885395703153,0.002231752520681,1.165890647101301,26.406451612903233
43.72681957100686,-79.3124903717404,0.0023911634150154,13.383764677335428,25.75806451612903
43.81324139966105,-79.59072530725466,0.0,0.0,26.54193548387097
43.63274513206851,-79.47622413782076,0.0005101148618699,0.3784207664781923,26.577419354838717
43.74613037747815,-79.61785444682725,0.0005738792196036,4.789854136674876,26.703225806451616
43.58327629185894,-79.2938425778323,0.0,0.0,22.98709677419355
43.6424166107969,-79.37741776786332,0.0008289366505386,36.15317024341004,26.577419354838717
43.62704419957965,-79.30928816581307,0.0,0.0,23.054838709677412
43.68527003419155,-79.28405906250727,0.0010839940814736,1.414872233259862,24.861290322580643
43.61456279259541,-79.15950175210014,0.0,0.0,22.816129032258054
43.61245576446275,-79.4662905772734,0.0,0.0,26.629032258064516
43.818707683585934,-79.15945979748145,3.188217886687211e-05,0.0,25.34193548387097
43.76377918800993,-79.50534042604974,3.188217886687211e-05,3.9788084868662623,26.632258064516126
43.73073935854396,-79.21760566219659,0.0006695257562043,0.7823099336583608,25.519354838709674
43.64652379234931,-79.36826118435093,0.0003825861464024,1.432791054287435,26.577419354838717
43.83030272685324,-79.58887007651649,0.0,0.0,26.441935483870967
43.75154745839514,-79.17404902419719,0.0,0.0,26.25806451612903
43.67749789152178,-79.46568434356519,0.0025186921304828,2.0150624425940364,26.00645161290322
43.82576819236367,-79.26194255217031,0.000478232683003,10.097175100291748,26.232258064516135
43.79213812772144,-79.17969862420298,0.0015303445856098,1.8192721690681597,25.858064516129033
43.602180805009816,-79.31160198793958,0.0,0.0,23.054838709677412
43.83022922032672,-79.55345745863059,0.0,0.0,26.445161290322577
43.5817781028064,-79.33049591672746,0.0,0.0,22.98709677419355
43.765777258274795,-79.58606775734576,0.0,0.0,26.880645161290325
43.62770423335133,-79.63896622195337,0.0,0.0,27.077419354838707
43.77051991225883,-79.35504066296492,0.0023273990572816,1.024333016528676,26.641935483870967
43.640757145852646,-79.30540634691259,0.0,0.0,23.054838709677412
43.64387327906413,-79.27429459737355,0.0,0.0,23.054838709677412
43.78718119228965,-79.46991993086176,0.0004144683252693,1.4757213660331665,26.580645161290327
43.813152959056154,-79.3017408572387,0.0008289366505386,3.950593840499192,26.232258064516135
43.73560913245324,-79.29981695457626,0.0013390515124086,2.158647759617976,25.65806451612903
43.68423065699509,-79.59200445797424,0.0001594108943343,3.090579810706839,26.509677419354833
43.64897687509641,-79.50444980684031,0.0007014079350711,1.1856491286069024,26.329032258064515
43.68474970094452,-79.13865228708588,0.0,0.0,25.219354838709673
43.75107503184714,-79.17838405356909,0.0,0.0,26.25806451612903
43.716421226817786,-79.22959020596141,0.0,0.0,24.719354838709673
43.71531548071154,-79.3420214955536,3.188217886687211e-05,6.599092524653945,25.048387096774192
43.781429892349614,-79.53727704333615,0.0,0.0,26.580645161290327
43.58827326910316,-79.49793969481605,0.0,0.0,26.629032258064516
43.62779886669619,-79.30911274394776,0.0,0.0,23.054838709677412
43.83969933328916,-79.15066582365499,0.0,0.0,25.241935483870968
43.67890708262376,-79.16880706011007,0.0,0.0,25.219354838709673
43.83937119112574,-79.62879017272095,0.0,0.0,26.596774193548388
43.84718738172356,-79.41525240300562,0.0,0.0,26.62258064516129
43.81167196087781,-79.1395651473082,0.0,0.0,25.34193548387097
43.68770383396658,-79.48840895453573,0.0006057613984705,0.7780827206495339,26.709677419354843
43.66474519563849,-79.20208139288296,0.0,0.0,25.219354838709673
43.735903449451,-79.55167277431735,0.0006695257562043,0.3053107435782629,26.980645161290322
43.76860708098572,-79.15508030357084,0.0005419970407368,0.3362895459769355,26.119354838709675
43.60631792593991,-79.34854218532172,0.0,0.0,23.054838709677412
43.85226150146935,-79.3185322843462,0.0,0.0,26.76451612903226
43.7254819441244,-79.56709590085867,0.0018172841954117,0.9320502979891914,26.554838709677412
43.78143203481551,-79.18503934220651,0.0,0.7451596382054696,25.958064516129035
43.77231325276269,-79.27843352741881,0.0001594108943343,6.579943250312967,25.65806451612903
43.66201377846491,-79.45553396532277,0.0015941089433436,1.853819451065498,26.058064516129022
43.80111022008505,-79.2195748854735,0.0019129307320123,0.6432396554671447,26.383870967741935
43.829084886789865,-79.18891882703518,0.0,0.0,26.532258064516125
43.71828307789915,-79.3757586163003,0.0003507039675355,12.197644724509896,25.80645161290324
43.75702809997076,-79.22659477765045,0.0015622267644767,12.093329778187416,25.719354838709677
43.79801092931361,-79.27513830078367,0.0010521119026067,0.8259095149081727,26.332258064516125
43.67024060853495,-79.1818835473483,0.0,0.0,25.219354838709673
43.6068391990793,-79.44866130937405,0.0,0.0,26.629032258064516
43.589366057020165,-79.34477530096424,0.0,0.0,23.054838709677412
43.72996068790963,-79.39904419214291,0.0021998703418141,2.2273749331469377,26.506451612903216
43.74451001112002,-79.49106084082516,0.000988347544873,2.852441007708824,26.709677419354836
43.593488336293966,-79.6266426212455,0.0,0.0,26.22903225806451
43.67690966687226,-79.21642788197903,0.0,0.0,25.219354838709673
43.726645576972885,-79.57378711354644,0.0021998703418141,1.028708452771932,26.780645161290323
43.63750951863051,-79.24469416534576,0.0,0.0,23.054838709677412
43.60265897103761,-79.32144335806,0.0,0.0,23.054838709677412
43.72963766824331,-79.61260673517098,0.0,0.0,26.703225806451616
43.755556781193576,-79.35963089301222,0.0003188217886687,2.433291980781039,26.70645161290323
43.84748519488251,-79.26124176944818,0.0,0.0,26.283870967741937
43.66899339869213,-79.37453332328063,0.0008608188294055,25.519431827143706,26.058064516129022
43.65248265324662,-79.2312769759615,0.0,0.0,23.054838709677412
43.602109034887015,-79.41614782002478,0.0,0.0,26.629032258064516
43.848779981280856,-79.62345970895527,0.0,0.0,26.34193548387097
43.769414734072406,-79.20677297596868,0.000478232683003,0.7341204693122065,25.75806451612903
43.62848293461568,-79.43091682607808,0.0,0.0,26.629032258064516
43.65142127980721,-79.56043208971168,0.0025186921304828,1.10263907839378,26.129032258064516
43.776777790350906,-79.35461458619254,0.000733290113938,0.9358960409462808,26.60645161290323
43.65604805606412,-79.30073219926284,0.0,0.0,25.219354838709673
43.7799976880339,-79.1450685340944,0.0014984624067429,1.0985939275071144,26.05806451612903
43.74836357281608,-79.35274714005926,0.0001275287154674,2.2609568960827975,26.70645161290323
43.64894060288772,-79.42489839575718,0.0017854020165448,4.814148519859037,26.42903225806452
43.79010086568738,-79.45405586897381,0.0007970544716718,1.5033381360442626,26.34193548387097
43.6153056304907,-79.63444040662671,0.0,0.0,27.077419354838707
43.59432482004489,-79.61864330268206,0.0,0.0,26.277419354838706
43.77137572928569,-79.19665678770096,0.0020404594474798,0.770226996345138,25.858064516129033
43.60720178595629,-79.39788895721576,0.0,0.0,26.629032258064516
43.710691482451736,-79.3861380682363,0.0021042238052135,2.7392876032353675,25.758064516129043
43.70196253937344,-79.55057748090586,9.564653660061632e-05,2.1037405838869274,26.509677419354833
43.75063339770568,-79.43312093289124,6.376435773374422e-05,0.0,26.34193548387097
43.59152125720206,-79.3154714275619,0.0,0.0,23.054838709677412
43.75356289782879,-79.44537616197593,0.0017535198376779,5.455907856679069,26.406451612903233
43.81625676414635,-79.37734461495045,0.0,0.0,26.722580645161297
43.62378772137215,-79.30241587513697,0.0,0.0,23.054838709677412
43.76015762343109,-79.60215210290608,0.0,0.0,26.703225806451616
43.74480744308607,-79.62524597798716,0.0011796406180742,5.399046999703219,26.703225806451616
43.735323691127554,-79.1539999431423,0.0,0.0,26.25806451612903
43.758274977906304,-79.43825611587867,0.0011796406180742,5.77527124555617,26.44193548387097
43.73083353310929,-79.40281061228598,0.0013390515124086,7.837345584232525,26.506451612903216
43.68308404765804,-79.1549666205869,0.0,0.0,25.219354838709673
43.82612788176395,-79.14037150747119,0.0,0.0,25.34193548387097
43.601265892702486,-79.54136783676529,0.0002869396098018,6.723209348022868,26.42903225806452
43.58777169630723,-79.59059911374197,0.0,0.0,26.37741935483871
43.77120274295984,-79.58956873130266,0.0,0.0,26.780645161290323
43.67092706710234,-79.6039056386961,0.0,0.0,26.454838709677418
43.58380258363107,-79.20771547948301,0.0,0.0,22.922580645161293
43.655368710220294,-79.22125617972873,0.0,0.0,22.816129032258054
43.77483861302264,-79.57723507861363,0.0,0.0,26.780645161290323
43.82110286317099,-79.31220643800295,0.001721637658811,1.7125574832586832,
43.79987216816745,-79.25798521864441,0.0006057613984705,3.727859874540587,
43.630504905355174,-79.49623799002897,0.0022955168784147,0.341162991784417,
43.80067455337176,-79.24993289489309,0.0,0.0,
43.68998612255521,-79.12947026294168,0.0,0.0,
43.795109993585434,-79.44563929109552,0.0,0.0,
43.83790277963357,-79.46066237083268,0.0,0.0,
43.69559694253573,-79.19740775690582,0.0,0.0,
43.78624969547216,-79.25022155395098,0.0001912930732012,1.0108413579888005,
