lat,lon,tree_density,building_density
4835704.28583846,629370.8610696263,0.0,6.56592787351384
4833591.950905182,632587.9454763026,0.0,3.634342931496632
4830935.967122017,627404.167763982,0.0,0.0
4835197.05687465,626522.7525095138,0.003156335707820339,4.972628873931456
4834248.435466777,631410.0351056888,0.002646220845950385,17.60275732183976
4835819.459112972,626185.2604486622,0.004814209008897689,2.0330208913770127
4831274.034664069,633491.9837672038,0.0,0.0
4831100.4270591205,627636.4247048639,0.0,0.0
4833148.538589793,628738.1801866358,3.188217886687211e-05,6.0371804040274535
4831747.374841188,629887.505167779,0.0,0.1501453993589663
4830836.963163912,631506.6760525014,0.00012752871546748844,0.011780914125899798
4832198.171059762,628629.301836817,0.0,0.0
4834711.0557683585,630104.6298579533,0.0012434049758080123,54.2085903602429
4833085.406630482,627797.0640394252,0.0024549277727491524,15.035434761556752
4830278.70247632,631331.7311197583,0.0,0.0
4831023.144742124,631467.9036671129,0.0,0.19854629980190824
4835693.31322352,626585.4643368676,0.0012752871546748844,2.8624096686540867
4834850.384088699,634690.688297671,0.0003825861464024653,2.12792370599363
4830586.032684038,628741.5239225604,0.0,0.0
4832640.914962438,632158.0972386095,0.0,0.0
4832971.061460667,627098.344113603,0.003985272358359014,6.350391934544036
4835455.922412473,626309.496690037,0.0018172841954117104,3.0903953553133077
4833975.133706124,628329.0198344002,0.00226363469954792,3.563147710594105
4833120.408127067,628805.3996848047,0.0,0.1345662471391435
4831109.126733153,630920.3925140895,0.00015941089433436055,0.04135415359933046
4834650.7969401665,634726.261649881,0.0,0.11272835976182431
4835368.964102566,634455.4904740778,0.0009883475448730355,2.871760830819345
4835531.245410139,631381.0998092998,0.0016578733010773497,9.21032562260704
4831175.897174515,626796.4325184673,0.0,0.0
4831951.98198458,626407.0456001948,0.0,0.0
4831628.094190643,629498.0956072053,0.0,0.0
4832140.519960161,633458.6375823674,0.0,0.0
4833256.1764989495,628528.4105871865,0.0011796406180742682,5.547056525183988
4834813.181884524,627268.3180247729,0.001753519837677966,4.6032844117039255
4835921.321619603,626670.955793118,0.002008577268612943,2.6026864988074494
4831192.294089205,632950.20292367,0.0,0.0
4834892.768570729,626049.6990541124,0.000286939609801849,11.61627303002489
4834374.0430082455,632361.7160946286,0.0005101148618699538,18.016936330732648
4830444.267910404,632941.4331201735,0.0,0.0
4830695.214357151,629226.1915568984,0.0,0.0
4833739.788760966,633767.9308328803,0.0,0.0
4830381.350101716,628978.0822236738,0.0,0.0
4831951.09993216,628798.840895441,0.0,0.0
4833825.344828132,632566.4556050426,0.0,0.0
4832833.289550971,633984.9146831869,0.0,0.0
4834279.468723338,627076.3482134447,0.0023592812361485365,2.5675213170114763
4833367.663185417,632847.065437552,0.000286939609801849,1.6729026011998291
4832962.7735781865,632938.704619591,0.0,3.517305835572689
4832565.2461101515,630704.595464438,0.0,0.0
4830647.34856196,626228.7721406969,0.0,0.0
4833818.462467583,626282.8626711806,0.002582456488216641,3.5804174577126195
4833051.424146988,628829.203829687,0.0007970544716718028,0.24239223744086802
4831495.753374893,634168.0982653348,0.0,0.0
4834533.306831258,629693.4463073206,0.0011796406180742682,20.237538433550505
4830461.879458973,628059.1834894246,0.0,0.0
4830967.327723524,628607.7630762239,0.0,0.0
4834848.722277386,634367.2788710832,0.0,16.012212281415906
4835228.763541127,631700.6338085938,0.001721637658811094,4.662072227314154
4831119.420353316,633233.0486920921,0.0,0.0
4833236.053451494,634033.0309864098,0.0,0.06619023845431739
4835376.547799541,633266.9613964766,0.0018491663742785825,3.9877679985567824
4830660.311547166,628862.0312747468,0.0,0.0
4832562.646731758,628051.4164628775,9.564653660061633e-05,43.7717498115443
4835164.3834995385,633362.1328933025,0.000286939609801849,3.434658006879864
4833064.483815465,626062.5691747807,0.002040459447479815,6.583691459648215
4831332.646862824,629756.699028339,0.0,0.0
4832025.691028422,627078.7883060031,3.188217886687211e-05,1.9344519578026333
4831939.217592125,634486.1873352127,0.0,0.0
4834218.113753371,630669.1155956903,6.376435773374422e-05,127.11710291819053
4835830.692496326,629272.6664214137,0.0002550574309349769,7.869523692256543
4831510.693774953,634662.025654479,0.0,0.0
4831805.2698589,630475.2365530315,0.0,0.0
4830221.321684127,628563.5644493973,0.0,0.0
4833016.074139373,631486.079005819,0.0,0.0
4831671.878785419,626463.3087612499,0.0,0.0
4831437.371344002,634174.3929736998,0.0,0.0
4832936.716561666,627304.053848821,0.002040459447479815,7.4482901770495875
4831452.331629069,634870.8540869954,0.0,0.0
4834569.717691972,632049.219926653,0.00044635050413620954,9.214407480233609
4834369.298091671,628138.7378959316,0.0027099852036841293,4.96233760061072
4833793.834983561,629310.0481944733,0.0014028158701423728,19.089597394293722
4833214.648104449,631701.7673968481,0.0,0.0
4835011.814973535,626812.6079304897,0.002773749561417874,3.003577409838205
4831119.111062399,628887.0205847456,0.0,0.0
4833545.357659129,626366.9762739929,0.0011796406180742682,12.505652742945287
4830099.526973567,632098.0792565806,0.0,0.0
4831358.974651188,630608.8375246936,3.188217886687211e-05,0.02916765736342446
4831046.19857403,631806.5551136851,0.0002550574309349769,0.012661569127192069
4832320.412077803,632218.4396429221,0.0,0.0
4830825.125664876,634430.5698986306,0.0,0.0
4830680.841127443,629069.5971594523,0.0,0.0
4835264.036120286,634322.2425645071,0.0,6.284192855188108
4833959.904276205,628321.4746494364,0.002295516878414792,4.025092841488704
4833331.204869597,633354.999801811,0.0002550574309349769,0.39215634347998657
4831451.113745403,630766.8552052041,0.0,0.0
4835383.29454772,626837.9249102531,0.0021679881629473037,2.8353384020936536
4833798.60874364,634103.76251447,0.0,0.23701861256193602
4832095.257447676,629051.2681194383,0.0,2.442292912107659
4835382.661559716,632533.6011098322,0.00019129307320123266,9.156190401251136
4834679.253275146,633983.7778183861,0.0010202297237399075,3.3773368086294204
4830504.83978997,631778.2848153886,0.0,0.0
4835391.325131162,627454.6584268515,0.0018172841954117104,1.3230924687242747
4830055.1823097,631457.8615369363,0.0,0.0
4833981.010614648,626913.2438857943,0.0024230455938822806,3.045860831022442
4830964.848308505,626045.5542546159,0.0,0.0
4834151.371186156,630938.6041042993,0.0005101148618699538,56.642550216024766
4831345.615856763,631867.6513355233,0.0,0.0
4831423.494524981,632409.6129921278,0.0,0.0
4834478.948430709,628928.5972834334,0.001976695089746071,3.877595290060082
4835095.340462965,631846.6960914249,0.0002550574309349769,4.422767222972071
4833409.851620013,631918.5160307031,0.0,0.0
4832206.294818357,626843.0729104528,0.0,6.845427121022784
4831463.937860275,628386.8213091355,0.0,0.0
4832358.586348001,634757.094992772,0.0,0.0
4833786.831755984,634028.418996594,0.0,0.2539321589930614
4833015.822558631,633153.3017318748,0.0,0.044370729728290925
4832955.106162913,631192.1349616372,0.0,0.0
4834334.712691569,627757.1868901824,0.0018172841954117104,3.1713181214087967
4830145.895798589,628526.9512619677,0.0,0.0
4831062.664076442,631809.2506631645,0.0002550574309349769,0.012661569127192069
4835723.571462016,634464.1272591762,0.0015303445856098613,3.1333079681388023
4832220.952201533,634233.7795119841,0.0,0.0
4835569.911375526,626139.1095487598,0.002008577268612943,2.2887959578733805
4835799.928914262,629853.6573348559,0.00015941089433436055,31.423150264408953
4835118.0567328045,634672.5797938033,0.0,7.107785337689157
4832310.586371612,628650.0400286262,0.0,0.0
4831901.532030937,633660.2300436518,0.0,0.0
4833340.80757475,627525.4347201749,0.00044635050413620954,7.436484913447884
4834176.17878005,634425.392967447,0.0,25.99927421915665
4830583.0589626245,631130.5505308043,0.00012752871546748844,0.0
4835940.323100626,631535.0650402926,0.001689755479944222,4.997912612552954
4833109.9779141825,627260.7561371287,0.0014984624067429892,10.423213288861861
4834444.611706525,633896.3576473516,0.000573879219603698,4.3922277092411335
4834214.904503923,632273.1416689574,0.0,5.4518433372159265
4831761.5510655865,629235.4203609778,0.0,0.0
4834860.680368075,633284.2503993066,0.0,5.3210230449175935
4835479.443315339,633803.650867221,0.0011796406180742682,3.8935425396947254
4833009.097768123,630602.0815897484,0.001147758439207396,14.149295237598482
4833899.783584666,633184.656610701,0.0007014079350711864,0.07563700824015084
4834774.756016617,632317.7018953193,0.0017854020165448382,5.3800379773402955
4832027.97094111,634010.048076358,0.0,0.0
4830563.891639045,629380.2465737595,0.0,0.0
4830215.65364278,631204.5212689656,0.0,0.0
4833255.867808245,630190.3821631921,0.0008927010082724191,3.136095982759305
4833544.999563414,628578.8712691546,0.0019129307320123266,12.925654825993508
4830224.089132495,626274.5022494515,0.0,0.0
4832161.143848468,633403.4050459369,0.0,0.0
4833133.459560329,627143.544613867,0.0013071693335417567,15.157967529640556
4831294.926164981,632929.9419778875,0.0,0.0
4830512.0847899625,631606.014282371,0.0,0.0
4833188.127789409,626465.1354905175,0.00226363469954792,5.044997335161377
4833824.579408989,630865.716094491,0.0008289366505386749,40.998123070782704
4835855.112476775,632534.8220035039,0.00019129307320123266,0.20118819429475027
4831937.738837647,630646.7031347108,0.0,0.0
4831624.993507572,633156.6757529184,0.0,0.0
4830470.738288053,629950.7427863508,0.0003507039675355932,0.0
4835775.890488068,626228.1566907391,0.004909855545498305,1.8471978900109423
4834175.845236562,633523.8210846098,0.0003825861464024653,1.4710765661793663
4831039.765920425,629680.5764997285,3.188217886687211e-05,0.0
4831501.457388988,627407.9333840398,0.0,0.0
4834287.575536201,630943.0399823551,0.0015941089433436056,58.29109915523662
4831679.603381676,631941.7763904596,0.0,0.0
4834427.381500174,634593.7875259687,0.0,10.517118575106025
4833670.324477406,630989.1864726027,0.0007651722928049306,16.658175799737904
4831486.385937007,629776.40056185,0.0,0.0
4834547.076662786,629203.7541078613,0.0018810485531454545,8.42850454818688
4830696.435843041,626129.5413976678,0.0,0.0
4830244.372813914,626414.0237781957,0.0,0.0
4834221.94715628,633699.1452560991,0.0,8.632201588444003
4830587.004963906,630267.564461786,0.0,0.23505724103878506
4832840.830624684,630424.5428760515,9.564653660061633e-05,0.2249385889664572
4832603.109895428,627558.8168291901,9.564653660061633e-05,8.028570888443522
4833695.100588313,629586.5426095764,0.0013390515124086287,20.751947090580565
4830271.824058632,631715.8428578088,0.0,0.0
4833755.1594942855,629371.5135316382,0.0014665802278761172,16.921202109835455
4835138.93904713,630528.2263272208,0.0012752871546748844,43.72207989652129
4830977.606562489,631928.2426845705,0.0,0.012661569127192069
4833854.515669238,626635.1187266039,0.0015941089433436056,3.3685761226781867
4833514.65348764,626238.6017948746,0.002231752520681048,8.866506037640272
4833452.845067255,634462.0721728246,0.0,0.0
4833859.729310654,629493.5293358586,0.001147758439207396,19.507054572752388
4833273.700735896,630124.2760144237,0.0009245831871392912,78.40447721398671
4832316.615826804,634473.1832789887,0.0,0.0
4835432.1038517365,634650.7150744152,0.00047823268300308165,1.8533258517107336
4830416.167805251,627762.1202131037,0.0,0.0
4830109.330953909,626907.0020123968,0.0,0.0
4834098.0406404985,626849.9866468033,0.002327399057281664,4.1749944788356075
4831913.8537817625,626640.697836142,0.0,0.0
4830139.631614415,633603.877798725,0.0,0.0
4831691.128648641,633330.2163433004,0.0,0.0
4834180.422992185,627063.4834485949,0.0018172841954117104,4.597591835777619
4835264.832081162,631660.4856210189,0.0014984624067429892,4.587605824264869
4834820.885582309,632615.639394235,0.0015622267644767335,11.831493887873354
4831064.637262679,628538.3111531418,0.0,0.0
4834841.008435603,632755.5327647678,0.0006376435773374422,13.205213650124444
4832475.706061468,634914.546278006,0.0,0.0
4834658.477764452,629348.162772135,0.0010202297237399075,6.852267326544643
4835584.543953622,629067.2318622771,0.002295516878414792,21.70674627303479
4832573.9641642505,633725.7147665871,0.0,0.0
4834527.257244508,632757.8396101234,0.0013390515124086287,2.7095562460645963
4835415.317440078,626928.1148195234,0.0015941089433436056,2.770882931890175
4834958.744796647,630547.2713520307,0.000286939609801849,145.76579319914848
4835373.139370977,628880.4464092755,0.002646220845950385,5.659303187989412
4830065.025908882,629502.8151086075,0.0,0.0
4830547.720060716,634148.4377877733,0.0,0.0
4835700.371802305,628873.8227383137,0.003443275317622188,9.831589358840553
4833440.6273287395,634555.464322438,0.0,0.0
4832690.67313187,631686.5349095282,0.0,0.0
4831971.98727222,628638.8969452826,0.0,0.0
4834514.247176626,632052.6661046933,0.00015941089433436055,7.1115250524679645
4850695.327093302,642482.0832847983,0.0002550574309349769,0.5923505115805007
4841648.320217692,613379.7255661784,0.00012752871546748844,2.042456742276687
4843337.247493943,611981.5890073145,0.0007332901139380586,9.473932219611125
4853701.3961203955,627936.6357000108,0.0,0.0
4830083.473348815,624171.3212263029,0.0,0.0
4849833.908704827,615531.5540525664,0.0,0.0
4829594.822899011,635278.4736458358,0.0,0.0
4847978.477199511,613084.7309041697,0.0,0.0
4851683.453707323,612613.3658655419,0.0,0.0
4828988.807050354,638936.1116772025,0.0,0.0
4856733.495580582,613115.1020735463,0.0,0.0
4837854.858008015,625141.8161128492,0.0018810485531454545,2.0535162877973763
4855526.269063448,643363.8524550884,0.0,0.0
4849584.6714492235,650560.8351163148,0.0007332901139380586,2.6887122777783157
4829054.7580086235,625224.4556154509,0.0,0.0
4843609.253246152,641882.3900050663,0.00019129307320123266,0.1951270622597357
4854272.973845557,627217.4218352584,0.0,0.0
4841593.302231881,614210.4205240343,0.0009245831871392912,0.703290694178329
4840858.85696436,610061.6436263395,0.0,0.0
4830137.133643204,611929.4202953333,0.0,0.0
4846392.210552144,614473.3975136543,0.000286939609801849,0.1866654376281924
4844374.347406665,640590.0176929086,0.0006695257562043144,1.382091059860548
4837984.447905276,649570.6969523529,0.0,0.0
4853115.878417555,621461.966289229,0.0,0.0
4856015.827338983,618880.8710504948,0.0,0.0
4856219.82435014,610094.9202387267,0.0,0.0
4853806.789954097,611383.2785889399,0.0,0.0
4856927.34621191,631517.2535463652,0.0,0.0
4843469.809245034,612656.3129637161,0.0003188217886687211,4.68550936051405
4842527.208418283,649866.9668742169,0.0,0.0
4847818.484906661,635743.0562545925,0.0012434049758080123,0.9933449230651799
4845728.629128709,628477.2591993401,0.002901278276885362,2.8546844480402696
4854113.719167162,633869.6826378723,0.0,0.0
4835106.4430802,611478.2874294578,0.0,0.0
4853779.840898973,649081.9934582817,0.0,0.0
4845501.058392762,628523.6190026888,0.0020723416263466873,3.923648155560635
4832261.088629115,621115.7951082827,0.0010839940814736518,0.7335512550722227
4837324.969247812,628857.7710294875,0.002837513919151618,3.619234825863895
4828878.043425166,633842.3326749599,0.0,0.0
4856720.352989949,650078.5643162469,0.0,0.0
4842925.577594157,638600.3448732647,0.00012752871546748844,5.08501874418589
4851436.282288201,622451.5648776302,0.0,0.0
4831479.453984987,638042.2701684989,0.0,0.0
4851704.207534729,647441.3158364217,0.00041446832526933743,2.8498148640757908
4848737.008602383,649056.5810662389,0.001115876260340524,0.7295583602875736
4839313.69515559,635078.9017371233,0.0013390515124086287,1.499855808362738
4853038.180281283,648347.2177656792,0.0,0.0
4827303.7649733545,611468.8254637847,0.0,0.0
4851336.933383129,625232.9232722038,0.0,0.0
4831105.555852684,650613.8174774396,0.0,0.0
4838168.95294344,634277.5802985469,0.0019448129108791989,6.15240044322708
4852304.332510792,649892.3913751561,0.0,0.0
4840859.8535460755,644424.6559888532,0.0,0.0
4834874.868726951,626826.7226753765,0.003411393138755316,2.594547735354483
4852997.066567061,611932.4212686078,0.0,0.0
4857134.303439489,643368.0676345904,0.0,0.0
4843518.152893301,651002.779771496,0.0,0.0
4855450.176573876,641543.3410559268,0.0,36.9875274680555
4834076.232517481,644894.9774829656,0.0,0.0
4830454.072317645,628311.1761540114,0.0,0.0
4845073.284967255,649233.2261537043,0.0,0.0
4847081.479296542,619090.5859467053,0.000573879219603698,2.434959783435188
4837472.397618046,635274.7412672648,0.0005419970407368259,2.203638789777076
4847077.572112886,614308.4893647706,0.0,0.0
4850165.137008619,631210.0377800349,0.0016578733010773497,1.0219372510257165
4852612.722997483,631204.0458953116,0.0,0.0
4843686.904893907,632523.065969022,0.001115876260340524,0.8338534216378014
4838861.336286548,646017.1573903363,0.0,0.0
4827377.799631199,615158.558540314,0.0,0.0
